timestamp,open,high,low,close,volume
2025-12-26 19:00:00,87200.8,87505.0,87167.8,87437.2,20.21208203
2025-12-26 20:00:00,87437.2,87709.9,87324.7,87501.9,29.74842168
2025-12-26 21:00:00,87501.9,87615.1,87400.0,87400.1,33.75397824
2025-12-26 22:00:00,87400.1,87497.1,87260.0,87476.8,21.62160243
2025-12-26 23:00:00,87476.6,87476.6,87272.9,87303.6,16.07410981
2025-12-27 00:00:00,87303.6,87342.1,87177.5,87342.1,22.98420616
2025-12-27 01:00:00,87342.1,87411.4,87289.7,87411.4,8.58351079
2025-12-27 02:00:00,87411.4,87437.7,87338.2,87374.7,6.36556574
2025-12-27 03:00:00,87374.8,87446.7,87333.5,87446.7,8.67305426
2025-12-27 04:00:00,87446.7,87446.7,87402.0,87402.3,4.53806862
2025-12-27 05:00:00,87402.3,87440.0,87390.8,87440.0,5.5156485
2025-12-27 06:00:00,87440.0,87485.0,87362.8,87384.1,7.91733543
2025-12-27 07:00:00,87384.1,87647.9,87384.0,87467.5,14.54302697
2025-12-27 08:00:00,87467.5,87609.9,87467.4,87530.2,8.03633047
2025-12-27 09:00:00,87530.2,87606.9,87493.1,87559.4,35.08682124
2025-12-27 10:00:00,87559.4,87559.4,87323.7,87445.6,4.18842933
2025-12-27 11:00:00,87445.7,87484.5,87403.7,87416.6,6.58295894
2025-12-27 12:00:00,87416.6,87455.2,87400.0,87414.6,24.09837852
2025-12-27 13:00:00,87414.6,87416.1,87275.3,87399.0,19.60730542
2025-12-27 14:00:00,87399.1,87474.1,87208.4,87474.1,116.23131248
2025-12-27 15:00:00,87474.1,87515.1,87438.5,87491.3,14.79064506
2025-12-27 16:00:00,87491.3,87518.0,87400.3,87443.6,9.7099814
2025-12-27 17:00:00,87443.7,87493.0,87411.6,87493.0,5.83258872
2025-12-27 18:00:00,87493.0,87493.0,87402.6,87427.6,9.27924373
2025-12-27 19:00:00,87427.7,87518.0,87427.6,87501.0,14.60849119
2025-12-27 20:00:00,87501.0,87548.9,87481.8,87501.3,9.03298407
2025-12-27 21:00:00,87501.3,87601.6,87501.2,87601.5,9.93527937
2025-12-27 22:00:00,87601.5,87866.0,87463.2,87527.0,29.63214777
2025-12-27 23:00:00,87507.7,87913.3,87505.0,87802.6,20.97732433
2025-12-28 00:00:00,87814.4,87874.8,87637.8,87784.8,25.41972449
2025-12-28 01:00:00,87784.8,87853.7,87659.4,87722.1,73.41073974
2025-12-28 02:00:00,87722.1,87786.0,87690.1,87739.6,9.04023328
2025-12-28 03:00:00,87739.6,87752.9,87676.0,87685.9,5.77234864
2025-12-28 04:00:00,87680.3,87769.6,87590.3,87651.5,56.03399525
2025-12-28 05:00:00,87651.5,87651.5,87551.1,87578.9,5.52084749
2025-12-28 06:00:00,87579.0,87722.3,87576.2,87669.7,5.66757108
2025-12-28 07:00:00,87669.8,87669.8,87595.9,87651.0,5.19188187
2025-12-28 08:00:00,87651.0,87892.6,87650.9,87728.7,5.49365095
2025-12-28 09:00:00,87728.7,87831.1,87653.0,87708.1,14.13842808
2025-12-28 10:00:00,87708.2,87955.9,87708.2,87782.7,33.02209164
2025-12-28 11:00:00,87782.7,87844.3,87737.8,87792.8,49.69919413
2025-12-28 12:00:00,87792.8,87800.0,87735.4,87772.5,36.08550343
2025-12-28 13:00:00,87772.5,87861.1,87755.6,87830.1,53.54004637
2025-12-28 14:00:00,87830.1,87998.9,87830.0,87858.6,45.51469155
2025-12-28 15:00:00,87858.6,87921.6,87748.6,87774.9,5.74904431
2025-12-28 16:00:00,87774.9,87821.9,87694.0,87750.0,6.49054071
2025-12-28 17:00:00,87750.0,87858.3,87683.4,87684.5,20.41142303
2025-12-28 18:00:00,87684.5,87684.5,87426.2,87532.3,52.7242971
2025-12-28 19:00:00,87532.4,87608.6,87450.0,87472.1,29.73235467
2025-12-28 20:00:00,87472.2,87568.9,87364.3,87470.1,17.21413582
2025-12-28 21:00:00,87459.3,87525.8,87382.4,87500.1,8.07139123
2025-12-28 22:00:00,87500.1,87899.5,87431.0,87826.4,29.56528788
2025-12-28 23:00:00,87826.4,87950.0,87585.4,87853.3,65.72068933
2025-12-29 00:00:00,87865.9,88343.5,87759.9,88225.9,96.76724205
2025-12-29 01:00:00,88226.0,88386.0,87776.7,88358.7,64.37740464
2025-12-29 02:00:00,88358.7,89270.7,88358.7,89075.9,321.37368802
2025-12-29 03:00:00,89076.0,90049.9,89008.6,90005.4,190.85505555
2025-12-29 04:00:00,90005.5,90298.9,89855.9,90068.3,271.06337907
2025-12-29 05:00:00,90068.3,90194.2,89827.4,89911.7,105.56009872
2025-12-29 06:00:00,89911.7,90045.0,89654.2,89663.0,113.70804003
2025-12-29 07:00:00,89663.0,89744.6,89415.3,89491.5,70.37920526
2025-12-29 08:00:00,89491.6,89725.4,89350.4,89420.3,47.55375619
2025-12-29 09:00:00,89419.1,89479.9,87678.0,87998.9,216.04057963
2025-12-29 10:00:00,87998.9,88148.9,87569.0,87686.1,50.47974125
2025-12-29 11:00:00,87686.1,87686.1,87489.0,87489.0,37.32595087
2025-12-29 12:00:00,87485.0,87510.7,86700.0,87267.8,282.00837834
2025-12-29 13:00:00,87267.8,87415.4,87070.2,87260.8,71.07004046
2025-12-29 14:00:00,87260.8,88089.6,87151.2,87325.6,329.55195879
2025-12-29 15:00:00,87325.7,87786.5,87122.8,87587.3,90.66679892
2025-12-29 16:00:00,87587.4,87750.3,87352.8,87536.7,51.58680066
2025-12-29 17:00:00,87536.7,87730.9,87258.5,87730.9,32.90891304
2025-12-29 18:00:00,87730.9,87888.2,87269.0,87333.2,121.61283174
2025-12-29 19:00:00,87350.0,87548.9,87214.2,87253.9,49.28759052
2025-12-29 20:00:00,87253.9,87470.0,86963.4,87095.5,92.83197432
2025-12-29 21:00:00,87095.6,87261.0,87066.2,87220.4,19.53834526
2025-12-29 22:00:00,87220.5,87272.2,86985.1,87231.2,50.97947308
2025-12-29 23:00:00,87231.2,87270.3,87067.6,87135.1,22.60202617
2025-12-30 00:00:00,87135.1,87235.7,87000.0,87144.3,13.34886241
2025-12-30 01:00:00,87144.3,87231.7,87022.8,87191.3,9.86294864
2025-12-30 02:00:00,87191.3,87226.2,86892.8,86974.9,24.79652345
2025-12-30 03:00:00,86975.0,87300.4,86736.5,87251.0,49.89902026
2025-12-30 04:00:00,87251.0,87352.8,87180.6,87204.4,21.48246174
2025-12-30 05:00:00,87204.4,87239.2,87046.5,87114.3,12.15450773
2025-12-30 06:00:00,87114.3,87394.7,87114.2,87320.6,25.10452973
2025-12-30 07:00:00,87320.6,87478.6,87279.9,87372.6,17.93314249
2025-12-30 08:00:00,87372.6,88081.4,87372.6,87763.2,49.39394721
2025-12-30 09:00:00,87763.2,87918.7,87536.9,87875.1,58.38357134
2025-12-30 10:00:00,87875.1,88061.0,87752.8,87843.3,87.31095358
2025-12-30 11:00:00,87843.3,87888.8,87652.6,87775.1,31.34722416
2025-12-30 12:00:00,87775.1,87973.5,87775.1,87883.8,41.87321559
2025-12-30 13:00:00,87883.9,88030.1,87810.1,88003.9,18.34190446
2025-12-30 14:00:00,88004.0,88872.5,87720.2,88752.2,127.41854315
2025-12-30 15:00:00,88759.4,89035.3,88101.2,88902.8,111.98513552
2025-12-30 16:00:00,88902.9,89298.0,88474.4,88643.1,134.35268362
2025-12-30 17:00:00,88643.2,88810.9,88052.6,88293.2,90.10300219
2025-12-30 18:00:00,88293.2,88419.3,88039.0,88250.0,66.88356587
2025-12-30 19:00:00,88250.1,88328.5,87889.4,88140.4,60.29991281
2025-12-30 20:00:00,88140.4,88140.4,87808.6,87820.2,36.08648267
2025-12-30 21:00:00,87820.2,88240.1,87809.7,88172.4,26.52126292
2025-12-30 22:00:00,88172.4,88375.4,88172.3,88317.2,36.39412354
2025-12-30 23:00:00,88317.2,88478.5,88273.9,88401.9,28.27230318
2025-12-31 00:00:00,88400.1,88400.1,88167.0,88167.1,23.49040245
2025-12-31 01:00:00,88167.1,88662.2,88068.9,88550.2,57.58120583
2025-12-31 02:00:00,88550.2,88630.8,88408.7,88568.2,22.91905421
2025-12-31 03:00:00,88568.2,88683.5,88262.1,88329.9,37.47849602
2025-12-31 04:00:00,88330.0,88411.0,88228.3,88228.4,22.55201549
2025-12-31 05:00:00,88228.4,88400.0,88228.3,88349.3,14.78169583
2025-12-31 06:00:00,88349.3,88438.4,88349.2,88389.5,13.60589706
2025-12-31 07:00:00,88389.5,88500.0,88324.8,88500.0,8.95665033
2025-12-31 08:00:00,88500.0,88595.5,88292.4,88314.9,20.13772373
2025-12-31 09:00:00,88317.2,88579.6,88317.2,88554.5,61.79112631
2025-12-31 10:00:00,88554.6,88759.4,88554.5,88700.0,25.54633404
2025-12-31 11:00:00,88700.0,88928.6,88691.6,88892.0,31.93669465
2025-12-31 12:00:00,88902.2,88924.4,88638.9,88659.3,62.77576934
2025-12-31 13:00:00,88659.3,88937.3,88631.4,88854.9,21.4677384
2025-12-31 14:00:00,88854.9,89067.4,88169.4,88343.3,74.36713453
2025-12-31 15:00:00,88350.0,88350.0,87696.0,87810.2,154.71464603
2025-12-31 16:00:00,87810.3,87918.9,87300.0,87518.3,250.86310054
2025-12-31 17:00:00,87518.4,87606.0,87369.6,87506.0,147.51209748
2025-12-31 18:00:00,87506.0,87846.8,87458.0,87570.1,58.65821911
2025-12-31 19:00:00,87570.1,87732.9,87395.0,87420.3,65.76304511
2025-12-31 20:00:00,87420.3,87538.9,87101.5,87534.1,104.57095786
2025-12-31 21:00:00,87521.2,87700.0,87521.1,87641.2,130.43734239
2025-12-31 22:00:00,87641.2,87723.0,87539.0,87584.1,70.30701521
2025-12-31 23:00:00,87584.2,87584.2,87500.1,87500.1,14.09024435
2026-01-01 00:00:00,87500.2,87686.7,87500.1,87663.5,25.50589064
2026-01-01 01:00:00,87663.5,87878.0,87663.4,87810.3,14.03723254
2026-01-01 02:00:00,87810.3,87905.0,87742.4,87764.0,27.27603163
2026-01-01 03:00:00,87764.0,87844.1,87679.2,87679.2,31.94120055
2026-01-01 04:00:00,87679.4,87698.3,87400.0,87417.6,64.23686523
2026-01-01 05:00:00,87417.5,87572.1,87417.5,87552.7,19.55992002
2026-01-01 06:00:00,87552.7,87552.7,87481.4,87501.3,15.83458455
2026-01-01 07:00:00,87501.3,87505.0,87453.6,87453.7,14.67331965
2026-01-01 08:00:00,87453.7,87640.7,87453.6,87615.6,10.97951612
2026-01-01 09:00:00,87615.6,87784.5,87615.6,87705.0,8.91612187
2026-01-01 10:00:00,87705.0,87733.6,87648.5,87709.3,77.57534725
2026-01-01 11:00:00,87711.1,87879.8,87711.0,87866.7,19.10516524
2026-01-01 12:00:00,87866.7,87866.7,87802.0,87831.3,7.00755784
2026-01-01 13:00:00,87831.3,87891.0,87750.1,87791.1,60.14781475
2026-01-01 14:00:00,87791.1,87858.0,87700.0,87851.1,422.08756734
2026-01-01 15:00:00,87851.2,88000.0,87815.3,87923.5,47.37100161
2026-01-01 16:00:00,87923.5,87923.5,87776.1,87852.9,33.6396103
2026-01-01 17:00:00,87852.9,88382.4,87838.6,88183.2,47.52626599
2026-01-01 18:00:00,88183.2,88230.1,88013.1,88044.9,48.18732598
2026-01-01 19:00:00,88044.9,88313.5,87956.4,88245.9,14.74344597
2026-01-01 20:00:00,88250.9,88253.9,88143.8,88152.6,25.56778659
2026-01-01 21:00:00,88152.6,88306.5,88144.9,88281.5,21.20765225
2026-01-01 22:00:00,88281.5,88546.0,88281.4,88530.4,46.64794734
2026-01-01 23:00:00,88530.4,88779.3,88355.8,88731.8,53.78823758
2026-01-02 00:00:00,88730.0,88761.0,88494.9,88706.1,23.79748421
2026-01-02 01:00:00,88706.1,88757.9,88422.9,88537.5,31.29288015
2026-01-02 02:00:00,88537.5,88563.8,88273.3,88519.9,30.59144029
2026-01-02 03:00:00,88520.0,88991.4,88467.3,88827.1,68.18485745
2026-01-02 04:00:00,88827.2,88866.9,88526.6,88526.7,25.56640781
2026-01-02 05:00:00,88526.7,88675.2,88462.4,88644.2,39.54240773
2026-01-02 06:00:00,88644.3,88950.0,88623.8,88832.3,21.61798071
2026-01-02 07:00:00,88832.4,88936.0,88739.4,88739.4,17.96328418
2026-01-02 08:00:00,88739.5,89064.5,88713.1,89064.5,92.32648383
2026-01-02 09:00:00,89064.5,89354.0,89002.6,89339.0,44.08860708
2026-01-02 10:00:00,89339.1,89806.9,89339.1,89544.6,105.69176113
2026-01-02 11:00:00,89544.6,89563.4,89271.8,89402.1,39.32210352
2026-01-02 12:00:00,89402.1,89480.1,89279.6,89304.5,43.96656364
2026-01-02 13:00:00,89304.5,89579.0,89222.2,89250.3,46.50518345
2026-01-02 14:00:00,89250.4,90042.4,88389.2,89511.3,210.27842805
2026-01-02 15:00:00,89511.3,89812.8,88739.4,89324.3,106.85532306
2026-01-02 16:00:00,89324.4,90800.0,89115.0,90326.3,228.7172894
2026-01-02 17:00:00,90326.3,90900.0,90175.1,90315.1,236.27993298
2026-01-02 18:00:00,90315.1,90500.0,89517.4,89703.2,210.33068989
2026-01-02 19:00:00,89703.2,90099.4,89605.6,89852.9,46.29424256
2026-01-02 20:00:00,89852.9,90010.2,89582.6,89694.1,86.49627991
2026-01-02 21:00:00,89694.1,90103.7,89684.5,90030.9,64.98307363
2026-01-02 22:00:00,90028.0,90346.6,89974.2,90156.2,58.54084017
2026-01-02 23:00:00,90156.3,90156.3,89862.9,89934.0,22.64913637
2026-01-03 00:00:00,89934.0,90137.2,89933.3,90102.2,17.48393034
2026-01-03 01:00:00,90102.2,90256.3,90032.5,90247.1,17.57621022
2026-01-03 02:00:00,90247.2,90348.4,90097.6,90302.9,12.29464306
2026-01-03 03:00:00,90302.9,90336.6,90166.2,90282.1,29.71620045
2026-01-03 04:00:00,90282.2,90424.2,90030.3,90121.1,37.71096045
2026-01-03 05:00:00,90121.1,90150.0,89886.0,89991.9,12.82342117
2026-01-03 06:00:00,89991.9,90072.9,89830.3,89845.2,10.20940348
2026-01-03 07:00:00,89845.2,89892.5,89300.0,89558.3,73.30836535
2026-01-03 08:00:00,89558.4,89775.6,89395.3,89624.3,69.69757114
2026-01-03 09:00:00,89624.4,89926.5,89596.8,89747.3,112.28876278
2026-01-03 10:00:00,89747.4,89835.6,89669.5,89716.8,60.77348849
2026-01-03 11:00:00,89716.9,89720.7,89631.1,89703.2,8.00748694
2026-01-03 12:00:00,89703.2,89967.7,89582.5,89961.6,59.4095607
2026-01-03 13:00:00,89969.7,89989.9,89867.1,89953.5,12.7664307
2026-01-03 14:00:00,89953.5,90175.1,89912.2,90063.7,110.1399538
2026-01-03 15:00:00,90063.7,90119.1,89923.8,89923.9,64.71852049
2026-01-03 16:00:00,89923.9,90150.0,89864.0,90051.1,87.07919686
2026-01-03 17:00:00,90051.1,90078.2,89973.1,90022.4,5.60709824
2026-01-03 18:00:00,90022.4,90147.9,90000.0,90099.7,10.04627609
2026-01-03 19:00:00,90099.8,90099.8,90001.8,90055.4,67.15545327
2026-01-03 20:00:00,90055.5,90305.0,90000.0,90300.0,94.96514639
2026-01-03 21:00:00,90300.0,90677.5,90269.9,90503.7,96.16822746
2026-01-03 22:00:00,90503.7,90674.1,90443.4,90534.4,21.89121963
2026-01-03 23:00:00,90534.4,90644.7,90435.6,90590.1,21.17285846
2026-01-04 00:00:00,90590.1,91524.9,90590.0,91291.3,141.40261841
2026-01-04 01:00:00,91291.3,91429.6,90975.9,91191.9,32.07494077
2026-01-04 02:00:00,91191.9,91234.0,91030.5,91084.2,17.51623444
2026-01-04 03:00:00,91084.2,91307.0,91058.4,91199.4,22.97480228
2026-01-04 04:00:00,91199.4,91515.2,91136.5,91358.4,19.16275481
2026-01-04 05:00:00,91358.4,91451.6,91314.7,91451.6,12.72909737
2026-01-04 06:00:00,91451.6,91768.3,91200.0,91200.0,103.91997922
2026-01-04 07:00:00,91200.1,91476.2,91200.0,91476.2,48.12754684
2026-01-04 08:00:00,91476.2,91478.0,91132.3,91316.8,61.65184023
2026-01-04 09:00:00,91316.9,91436.3,91215.3,91411.8,19.66980187
2026-01-04 10:00:00,91411.8,91550.0,91394.0,91532.4,16.10017484
2026-01-04 11:00:00,91532.5,91532.5,91200.0,91252.0,39.44160804
2026-01-04 12:00:00,91252.1,91288.0,91077.1,91100.1,30.14152062
2026-01-04 13:00:00,91100.1,91223.1,91000.0,91210.1,9.82334568
2026-01-04 14:00:00,91210.1,91361.6,91104.9,91274.9,57.19737664
2026-01-04 15:00:00,91275.0,91325.3,91074.1,91288.6,20.23353616
2026-01-04 16:00:00,91288.7,91392.0,91207.6,91285.2,32.61550436
2026-01-04 17:00:00,91285.2,91390.5,91285.1,91304.6,10.90398936
2026-01-04 18:00:00,91304.6,91304.6,90934.2,91165.0,29.99911113
2026-01-04 19:00:00,91165.1,91165.1,90804.1,91116.6,25.65749589
2026-01-04 20:00:00,91116.7,91302.4,91106.4,91253.0,11.23509217
2026-01-04 21:00:00,91253.1,91357.7,91160.0,91223.4,15.28505266
2026-01-04 22:00:00,91223.4,91352.5,91107.1,91193.5,14.51032096
2026-01-04 23:00:00,91193.5,91522.8,91193.5,91507.0,50.71003421
2026-01-05 00:00:00,91507.0,92377.4,91489.5,92355.6,288.51358704
2026-01-05 01:00:00,92355.6,93333.0,92250.1,92906.9,271.03489495
2026-01-05 02:00:00,92906.9,93130.5,92720.7,92983.9,46.99759741
2026-01-05 03:00:00,92983.9,93159.1,92829.8,92835.8,23.64075688
2026-01-05 04:00:00,92835.8,92896.2,92293.4,92566.3,55.76163495
2026-01-05 05:00:00,92566.3,92685.7,92321.0,92321.1,43.57346249
2026-01-05 06:00:00,92321.1,92452.2,92121.8,92440.2,33.76298948
2026-01-05 07:00:00,92440.2,92574.3,92440.1,92475.2,21.26654072
2026-01-05 08:00:00,92475.2,92698.4,92399.5,92402.1,29.52175972
2026-01-05 09:00:00,92402.2,92778.0,92282.0,92650.1,14.0878177
2026-01-05 10:00:00,92650.1,93092.8,92622.5,93028.5,68.71939806
2026-01-05 11:00:00,93028.5,93092.3,92839.8,93049.5,32.48933024
2026-01-05 12:00:00,93049.6,93146.0,92702.8,92810.9,37.92372069
2026-01-05 13:00:00,92810.9,92956.6,92500.0,92678.1,30.85648281
2026-01-05 14:00:00,92678.1,93600.0,92369.9,93361.8,162.48360654
2026-01-05 15:00:00,93385.2,93975.8,93121.0,93937.0,114.04555479
2026-01-05 16:00:00,93937.1,94054.0,93574.0,93680.7,187.15769944
2026-01-05 17:00:00,93680.7,94445.3,93250.0,94308.8,137.74520986
2026-01-05 18:00:00,94308.9,94500.0,93923.3,94450.0,100.44756394
2026-01-05 19:00:00,94450.0,94497.1,94124.9,94288.1,69.12500449
2026-01-05 20:00:00,94288.2,94783.9,94038.0,94169.9,131.79575081
2026-01-05 21:00:00,94169.9,94232.2,93817.4,94088.5,59.59197179
2026-01-05 22:00:00,94088.5,94390.0,94029.4,94176.8,91.05083474
2026-01-05 23:00:00,94176.8,94176.8,93866.8,93866.9,19.05977144
2026-01-06 00:00:00,93866.9,93963.0,93550.0,93812.5,64.80073755
2026-01-06 01:00:00,93812.5,94164.9,93724.2,93759.9,32.51798408
2026-01-06 02:00:00,93760.0,93874.3,93525.2,93609.4,23.4757296
2026-01-06 03:00:00,93609.4,93928.4,93609.3,93754.9,28.19773389
2026-01-06 04:00:00,93755.0,93965.1,93731.4,93795.2,27.51682873
2026-01-06 05:00:00,93795.2,93795.2,93538.9,93581.0,21.83789892
2026-01-06 06:00:00,93581.0,93900.0,93545.0,93761.1,21.93612972
2026-01-06 07:00:00,93761.1,93761.1,93122.1,93215.3,40.53438658
2026-01-06 08:00:00,93215.4,93375.6,93152.3,93199.8,15.86309587
2026-01-06 09:00:00,93199.8,93508.2,93190.8,93437.5,26.27141827
2026-01-06 10:00:00,93437.6,93608.7,93379.6,93538.3,16.00183291
2026-01-06 11:00:00,93541.4,93862.5,93532.3,93794.1,44.99721108
2026-01-06 12:00:00,93794.1,93950.0,93760.4,93836.8,32.43748775
2026-01-06 13:00:00,93836.8,93836.8,93625.1,93682.4,42.22599024
2026-01-06 14:00:00,93682.4,94401.8,93500.0,93786.9,190.38653025
2026-01-06 15:00:00,93786.9,94260.6,93280.8,93591.8,122.99222448
2026-01-06 16:00:00,93591.8,93715.5,92282.8,92650.1,289.0259193
2026-01-06 17:00:00,92650.1,92730.5,91500.8,91514.9,370.34773456
2026-01-06 18:00:00,91515.0,92155.0,91230.8,91988.8,133.26111187
2026-01-06 19:00:00,91988.8,92271.8,91862.4,92061.7,49.23429351
2026-01-06 20:00:00,92048.6,92632.8,92045.8,92461.7,62.85742674
2026-01-06 21:00:00,92461.7,93771.6,92350.0,93219.6,149.37425405
2026-01-06 22:00:00,93219.5,93464.6,92914.0,93291.8,52.97143987
2026-01-06 23:00:00,93306.8,93741.2,93306.7,93711.8,63.12603912
2026-01-07 00:00:00,93711.8,93712.5,92598.9,92662.3,75.23445461
2026-01-07 01:00:00,92661.8,92828.9,92274.0,92412.3,67.57381737
2026-01-07 02:00:00,92412.3,92965.7,92201.0,92899.9,23.33552244
2026-01-07 03:00:00,92900.0,93021.5,92668.4,92736.8,18.38089134
2026-01-07 04:00:00,92736.8,92841.8,92541.8,92605.5,13.70671023
2026-01-07 05:00:00,92605.5,92790.5,92455.0,92458.7,37.60182521
2026-01-07 06:00:00,92462.5,92842.1,92455.0,92562.4,7.38447451
2026-01-07 07:00:00,92562.4,92789.1,92562.3,92789.0,6.38955639
2026-01-07 08:00:00,92789.1,92869.3,92646.8,92649.6,11.01912277
2026-01-07 09:00:00,92649.6,92649.6,91555.0,91650.1,95.71070779
2026-01-07 10:00:00,91650.1,91926.7,91550.0,91926.5,32.53630634
2026-01-07 11:00:00,91926.5,92166.0,91876.0,92031.8,50.22916513
2026-01-07 12:00:00,92021.9,92085.6,91902.0,91935.1,26.91408228
2026-01-07 13:00:00,91935.1,92188.2,91787.9,91973.8,84.53553539
2026-01-07 14:00:00,91973.9,92055.5,91308.3,91896.4,108.79793698
2026-01-07 15:00:00,91896.4,91911.8,90963.6,91266.7,161.10434216
2026-01-07 16:00:00,91266.8,91720.4,91095.6,91168.9,97.9892862
2026-01-07 17:00:00,91169.1,91617.2,90968.4,91188.9,54.39917904
2026-01-07 18:00:00,91176.9,91336.9,90666.8,90821.3,91.53185623
2026-01-07 19:00:00,90821.3,91179.9,90591.9,91094.6,216.78804571
2026-01-07 20:00:00,91087.3,91187.0,90673.5,90925.8,57.46876083
2026-01-07 21:00:00,90951.8,91137.7,90946.7,91011.8,41.03133524
2026-01-07 22:00:00,91008.9,91267.2,90788.7,91113.0,51.04211709
2026-01-07 23:00:00,91103.9,91368.7,90913.4,91273.3,28.9443016
2026-01-08 00:00:00,91273.3,91417.1,91000.0,91298.8,19.70034411
2026-01-08 01:00:00,91298.8,91584.7,91222.1,91327.2,44.82788884
2026-01-08 02:00:00,91327.2,91360.8,90661.5,90843.9,39.85402645
2026-01-08 03:00:00,90844.0,91018.2,90500.0,90701.5,67.35965552
2026-01-08 04:00:00,90701.5,91027.1,90598.4,90918.9,25.96787167
2026-01-08 05:00:00,90918.9,91045.8,90688.4,90699.9,11.4930444
2026-01-08 06:00:00,90699.9,90751.8,89741.1,89765.9,148.75635138
2026-01-08 07:00:00,89765.8,90424.2,89507.4,90424.2,69.49679816
2026-01-08 08:00:00,90424.2,90629.1,90051.8,90096.8,64.3418912
2026-01-08 09:00:00,90096.8,90243.6,89862.0,89883.1,45.60940748
2026-01-08 10:00:00,89883.1,90348.4,89683.4,90291.9,37.76780782
2026-01-08 11:00:00,90291.9,90351.8,89910.2,90096.8,75.89551584
2026-01-08 12:00:00,90096.8,90097.0,89661.1,89866.3,62.8138442
2026-01-08 13:00:00,89866.3,89981.7,89780.1,89854.9,68.39765526
2026-01-08 14:00:00,89855.0,90042.0,89225.0,89919.9,128.23776845
2026-01-08 15:00:00,89919.9,90722.4,89722.6,90711.4,99.78130404
2026-01-08 16:00:00,90706.9,90826.6,90229.4,90826.6,74.38214588
2026-01-08 17:00:00,90829.3,91345.9,90771.8,91308.7,91.76612176
2026-01-08 18:00:00,91308.7,91367.7,90882.2,91038.3,36.5948842
2026-01-08 19:00:00,91038.4,91229.8,90739.9,90846.8,76.37874415
2026-01-08 20:00:00,90846.8,90898.7,90475.6,90844.5,40.14512217
2026-01-08 21:00:00,90844.6,91230.8,90840.4,91208.9,50.68917506
2026-01-08 22:00:00,91208.9,91401.8,90983.5,91133.8,18.56138685
2026-01-08 23:00:00,91133.8,91250.5,90981.9,91029.1,21.90018346
2026-01-09 00:00:00,91029.1,91215.3,90992.9,91211.1,19.69045429
2026-01-09 01:00:00,91211.2,91539.8,90761.3,90947.0,34.2616812
